Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label,URL_Entropy,Special_Char_Count,Suspicious_TLD,Hyphen_Count,Underscore_Count,Digit_Count,Repeated_Char_Count,Bigram_Count,Trigram_Count,Recent_Registration,Phishing_Keyword_Flag
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0,2.947702779,1,0,0,0,0,0,8,7,1,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.095795255,1,0,0,0,0,0,10,9,1,0
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.095795255,1,0,0,0,0,0,10,9,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
jalopnik.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,3.418295834,1,0,0,0,0,0,11,10,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.093069208,1,0,0,0,0,0,13,12,1,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,3.027169118,1,0,0,0,0,1,10,9,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
arstechnica.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.456564762,1,0,0,0,0,0,14,13,1,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0,3.121928095,1,0,0,0,0,0,9,8,1,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,3.085055103,1,0,0,0,0,1,12,11,1,0
searchengineland.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.646439345,1,0,0,0,0,0,19,18,1,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,2.75,1,0,0,0,0,0,7,6,1,0
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,2.947702779,1,0,0,0,0,0,8,7,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.095795255,2,0,0,0,0,0,10,9,1,0
censor.net.ua,0,0,1,14,0,0,0,0,0,1,0,1,0,0,1,0,0,3.238901257,2,0,0,0,0,0,12,11,1,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.263933429,1,0,0,0,0,0,16,15,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,3.584962501,1,0,0,0,0,0,11,10,1,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,3.121928095,1,0,0,0,0,0,9,8,1,0
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,3.521640636,1,0,0,0,0,0,13,12,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.006238929,1,0,0,0,0,2,14,13,1,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0,3.121928095,1,0,0,0,0,0,9,8,1,0
buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,3.277613437,1,0,0,0,0,1,10,9,1,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.238901257,2,0,0,0,0,0,12,11,1,0
ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,2.584962501,1,0,0,0,0,0,5,4,1,0
akhbarelyom.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
sourceforge.net,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0,3.323231429,1,0,0,0,0,0,14,13,1,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,2.646439345,1,0,0,0,0,0,9,8,1,0
jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,3.027169118,1,0,0,0,0,0,10,9,1,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,3.39274741,1,0,0,0,0,0,12,11,1,0
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,2.584962501,1,0,0,0,0,0,5,4,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0,2.75,1,0,0,0,0,0,7,6,1,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,3.584962501,1,0,0,0,2,0,11,10,1,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0,2.251629167,1,0,0,0,0,0,5,4,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.006238929,1,0,0,0,0,2,14,13,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,3.027169118,1,0,0,0,0,1,10,9,1,0
seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3.75,1,0,0,0,0,1,15,14,1,0
web.tv,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,0,2.584962501,1,0,0,0,0,0,5,4,1,0
indianexpress.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,3.616874606,1,0,0,0,0,1,16,15,1,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0,2.251629167,1,0,0,0,0,0,5,4,1,0
olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0,2.725480557,2,0,0,0,0,0,8,7,1,0
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0,3.121928095,1,0,0,0,0,0,9,8,1,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,2.725480557,1,0,0,0,0,0,8,7,1,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.093069208,1,0,0,0,0,0,13,12,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,2.646439345,1,0,0,0,0,0,9,8,1,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.095795255,2,0,0,0,0,0,10,9,1,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0,3.189898095,2,0,0,0,0,0,14,13,1,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0,2.251629167,1,0,0,0,0,0,5,4,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,2.584962501,1,0,0,0,0,0,5,4,1,0
olx.ua,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,2.584962501,1,0,0,0,0,0,5,4,1,0
olx.pl,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0,2.251629167,1,0,0,0,0,0,5,4,1,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2.725480557,1,0,0,0,0,0,8,7,1,0
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.006238929,2,0,0,0,0,1,14,13,1,0
myspace.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,3.095795255,1,0,0,0,0,0,10,9,1,0
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.616874606,1,0,0,0,0,1,16,15,1,0
web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0,2.251629167,1,0,0,0,0,0,5,4,1,0
olx.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1,0,2.584962501,1,0,0,0,0,0,5,4,1,0
squarespace.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0,3.373557262,1,0,0,0,0,0,14,13,1,0
privatbank.ua,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,3.334679141,1,0,0,0,0,0,12,11,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0,3.121928095,1,0,0,0,0,0,9,8,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.006238929,1,0,0,0,0,2,14,13,1,0
xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.418295834,1,0,0,0,0,0,11,10,1,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.640223929,1,0,0,0,0,0,14,13,1,0
comicbook.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0,2.565448372,1,0,0,0,0,1,12,11,1,0
paytm.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0,2.947702779,1,0,0,0,0,0,8,7,1,0
grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,3.39274741,1,0,0,0,0,0,12,11,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
icicibank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,2.968918564,1,0,0,0,0,0,12,11,1,0
deadspin.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,3.418295834,1,0,0,0,0,0,11,10,1,0
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0,2.807354922,1,0,0,0,0,0,6,5,1,0
bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3.820888851,1,0,0,0,0,0,20,19,1,0
quizlet.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,3.459431619,1,0,0,0,0,0,10,9,1,0
depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,3.263933429,1,0,0,0,0,0,16,15,1,0
pitchfork.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0,3.39274741,1,0,0,0,0,0,12,11,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0,2.75,1,0,0,0,0,0,7,6,1,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.418295834,1,0,0,0,0,0,11,10,1,0
elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.378783493,1,0,0,0,0,0,13,12,1,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,3.006238929,1,0,0,0,0,2,14,13,1,0
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0,3.324862958,1,0,0,0,0,0,13,12,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,2.947702779,1,0,0,0,0,0,8,7,1,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0,3.039148672,1,0,0,0,0,0,13,12,1,0
interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0,3.546593564,1,0,0,0,0,0,12,11,1,0
gtbank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0,3.321928095,1,0,0,0,0,0,9,8,1,0
medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,2.846439345,1,0,0,0,0,0,9,8,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,3.084962501,1,0,0,0,0,0,11,10,1,0
correios.com.br,0,1,1,8,0,0,0,0,0,1,1,1,0,0,1,0,0,3.006238929,2,0,0,0,0,1,14,13,1,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0,2.251629167,1,0,0,0,0,0,5,4,1,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0,3.506890596,1,0,0,0,0,0,14,13,1,0
